katafxfc,4,Andrés Iniesta-Xavi-Sergio Busquets-Gerard Piqué
portbcfc,11,39,Rafa-Tony da Silva-Hélder Ferreira-André Fontes-José Coelho-João Pedro-João Pedro-Rabiola-João Pedro-Rui Miguel-André Fontes,Rafa-Tony da Silva-Hélder Ferreira-Igor Rossi-André Fontes-Fábio Sturgeon-Fransérgio-José Coelho-Alan-Elízio Albues-Simeon Slavchev-Afonso Figueiredo-Arsénio Nunes-Nuno Piloto-Leandro Pimenta-Bruno Gallo-Hugo Seco-João Pedro-Vladimir Stojković-Ulysse Diallo-Maurício Santos-Rafa Lopes-Marcelo Boeck-Mayko-João Pedro-Rabiola-Anilton Júnior-Rui Da Silva-João Pedro-Julian Montenegro-Mendes Real-Lassina Touré-Matheus-Afonso Taira-Rui Miguel-Hugo Seco-Lukas Raeder-André Fontes-Filipe Melo
portbgfc,9,42,Rafa-Tony da Silva-Hélder Ferreira-João Pedro-Dani Coelho-Nando-João Pedro-Vítor Bruno-Tiago Rocha,Rafa-Tony da Silva-Hélder Ferreira-Vincent Sasso-António Filipe-Marcelo-Romain Salin-Luís Silva-João Pedro-Arsénio Nunes-Dani Coelho-Ricardo-Bruno Lopes-Afonso Taira-João Afonso-Igor Rocha-Lassina Touré-Nando-Ebinho-João Pedro-Igor Rocha-André Geraldes-Paulo Freitas-Márcio Madeira-Vítor Bruno-Paulo Freitas-Fábio Santos-Hugo Seco-Rodrigo-Tiago Rocha-Jean Seri-Carlos Mané-Rafael-César-Luís Ribeiro-Hugo Seco-Lassina Touré-Vagner-Luís Gustavo-Assis Giovanaz-Ricardo Batista-Filipe Melo
portbhfc,11,39,Rafa-Tony da Silva-Hélder Ferreira-André Fontes-José Coelho-Vítor Bruno-José Coelho-Rui Miguel-Tiago Rocha-Rui Miguel-Rui Miguel,Rafa-Tony da Silva-Hélder Ferreira-Emídio Rafael-Vilas Boas-Briguel-José Sá-Nuno Piloto-Fábio Santos-Hugo Seco-Pedro Moreira-Júlio Regufe-Oriol Rosell-Ricardo-Rui Da Silva-Víctor Golas-Nélson Semedo-Dejan Školnik-Yohan Tavares-Jonathan Ñíguez-Aleksandar Miljković-Anderson Esiti-André Fontes-José Coelho-Vítor Bruno-Anilton Júnior-Lee-José Coelho-Rui Miguel-Auxence Gui-Anilton Júnior-Filipe Melo-Luís Ribeiro-Afonso Figueiredo-Vincent Sasso-Tiago Rocha-Rui Miguel-Rodrigo Dantas-Rui Miguel
portbifc,10,36,Rafa-Tony da Silva-Hélder Ferreira-Dani Coelho-Tiago Rocha-Rui Miguel-Vítor Bruno-Tiago Rocha-Nélson Sampaio-Hélder Guedes,Rafa-Tony da Silva-Hélder Ferreira-Johane Nizeyimana-Claudeon dos Santos-Jaime Poulson-Hassan Taiwo-Dani Coelho-Tiago Rocha-Evaldo Fabiano-Rafael-Ricardo-Marafona-Dimitrios Pelkas-Lassina Touré-Bruno Lopes-Anselmo-Auxence Gui-Rui Miguel-Vítor Bruno-Tiago Rocha-Luís Ribeiro-Rafa Lopes-Nélson Sampaio-Gladstone Valentina-Evandro Goebel-Víctor Golas-Elízio Albues-Márcio Madeira-Idrissa Mandiang-Hugo Seco-Paulo Freitas-Víctor Golas-Carlos Servin-Martins Rocha-Hélder Guedes
portbnfc,10,39,Rafa-Tony da Silva-Hélder Ferreira-João Pedro-Aldair-Rabiola-Aldair-Rui Miguel-Nando-Tiago Rocha,Rafa-Tony da Silva-Hélder Ferreira-Luís Gustavo-Leandro Pimenta-João Pedro-Hugo Seco-Fabiano-Paulo Freitas-Aldair-André Carvalhas-António Filipe-Pedro Moreira-Rabiola-Vilas Boas-Cássio-João Afonso-Aldair-Miguel Oliveira-Anilton Júnior-Rui Miguel-Lukas Raeder-Fary Faye-Luciano Silva-Cícero-Leandro Pimenta-Fransérgio-Nando-Tiago Rocha-Rafael-Oriol Rosell-Marwan Mohsen-Mika-Rui Da Silva-Hassan Taiwo-Pedro Moreira-Daniel Martins-Júlio Sami-Carlos Fernandes
portbqfc,9,41,Rafa-Tony da Silva-Hélder Ferreira-Rafa-André Fontes-Vítor Bruno-Elísio-Hélder Guedes-Hélder Guedes,Rafa-Tony da Silva-Hélder Ferreira-Paulo Freitas-Wallyson Mallmann-Johnny Leoni-Diogo Cunha-Nuno Sequeira-Zé Luís-Afonso Figueiredo-Pedro Navas-Frederico Venâncio-Lassina Touré-Barnes Osei-Julian Montenegro-Luís Dias-Igor Rocha-Auxence Gui-Minhoca-Auxence Gui-André Simões-Johane Nizeyimana-Edgar Salli-Romeu Rocha-Víctor Golas-Daniel Martins-Pecks-Rafa-João Afonso-Nuno Piloto-António Filipe-Luíz Carlos-André Fontes-André Carvalhas-Vladimir Stojković-Vítor Bruno-Serginho-Elísio-Hélder Guedes-Nuno Sequeira-Hélder Guedes
portbrfc,11,42,Rafa-Tony da Silva-Hélder Ferreira-João Pedro-Paulo Grilo-Hélder Guedes-Romeu Ribeiro-Pires Coelho-Rabiola-Rabiola-João Pedro,Rafa-Tony da Silva-Hélder Ferreira-Diogo Cunha-Luís Dias-João Pedro-Bruno Miguel-Adriano Facchini-Filipe Melo-Miguel Oliveira-Carlos Servin-Marco Airosa-Mailó-Carlos Servin-Paulo Grilo-Michael Figueiredo-Hélder Guedes-Romeu Ribeiro-Cedrick-Brito-Pires Coelho-Márcio Madeira-Miguel Rosa-Vladimir Stojković-Nuno Campos-Afonso Figueiredo-Rabiola-Pizzi-Rabiola-Hassan Taiwo-Miguel Rodrigues-João Afonso-Filipe Mendes-João Pedro-Iago Santos-Fransérgio-João Dias-Hassan Taiwo-Vincent Aboubakar-Jonathan Ñíguez-Minhoca-Afonso Taira
portbufc,10,43,Rafa-Tony da Silva-Hélder Ferreira-Aldair-Pires Coelho-Tiago Rocha-Henrique-André Fontes-Elísio-Vítor Bruno,Rafa-Tony da Silva-Hélder Ferreira-Gonçalves de Freitas-Renato Santos-Vagner-Filipe Gonçalves-Kiko-Carlos Servin-Márcio Madeira-Ebinho-Júlio Sami-Jean Seri-Gladstone Valentina-Paulo Freitas-Hassan Taiwo-Aldair-Zé Manuel-Fortunato Queiroz-Pires Coelho-Benjamin Balázs-Claudio Lopes-Tiago Rocha-Henrique-Matheus-Gabriel-Evaldo Fabiano-Carlos Fernandes-André Fontes-João Afonso-Miguel Cid-Marcelo Boeck-António Filipe-Nélson Semedo-Elísio-Bruno Moreira-Rui Sacramento-Rui Sampaio-Pedro Moreira-Vítor Bruno-Nélson Semedo-João Amorim-Lucas
portbwfc,9,39,Rafa-Tony da Silva-Hélder Ferreira-Aldair-Aldair-André Fontes-Rafa-Vítor Bruno-André Fontes,Rafa-Tony da Silva-Hélder Ferreira-Aldair-Gladstone Valentina-Aníbal Capela-Jean Seri-Lassina Touré-Richard Ofori-Paulinho-Fabiano-Deyverson-Mailó-Nuno Lopes-Luciano Silva-Aldair-Diogo Cunha-Marcelo Oliveira-Bernard Mensah-Káká-André Fontes-Rafa-Elízio Albues-Hassan Taiwo-António Xavier-Barnes Osei-Eduardo Gottardi-Miguel Oliveira-Lucas-Mendes Real-Danilo Pereira-Camilo Angulo-Minhoca-Diogo Cunha-Ryan Gauld-Vítor Bruno-Lee-Hugo Ventura-André Fontes
portbzfc,11,47,Rafa-Tony da Silva-Hélder Ferreira-Rabiola-Davi Mbala-Vítor Bruno-Vítor Bruno-José Coelho-André Fontes-Nélson Sampaio-Rabiola,Rafa-Tony da Silva-Hélder Ferreira-Rabiola-Ricardo Vaz-R. Leme Amorim-Igor Rocha-Daniel Monllor-Ricardo-Davi Mbala-Anselmo-Claudeon dos Santos-Edgar Costa-Igor Rocha-Vítor Bruno-Ricardo Nascimento-Christopher Oualembo-Alberto Rodríguez-Julian Montenegro-Rui Sacramento-Auxence Gui-Javier Balboa-Vítor Bruno-Anilton Júnior-José Coelho-Nuno Lopes-António Filipe-Lucas João-André Teixeira-Romário Correia-André Fontes-Anilton Júnior-Daniel Martins-Julian Montenegro-Ali Ahmed-Marcelo Boeck-João Afonso-Auxence Gui-Vladimir Stojković-Mika-André Claro-Nélson Sampaio-Eduardo Gottardi-Fábio Santos-João Afonso-Rabiola-Pedro Tiba
portcafc,9,45,Rafa-Tony da Silva-Hélder Ferreira-Bruno Correia-André Fontes-João Pedro-Pires Coelho-Rabiola-Rabiola,Rafa-Tony da Silva-Hélder Ferreira-Bruno Correia-Nélson Semedo-Márcio Madeira-Dejan Školnik-Pedro Moreira-Pedro Queirós-Auxence Gui-Matheus-Julian Montenegro-Marcelo Oliveira-Matheus-André Fontes-Marwan Mohsen-Bruno Lopes-Afonso Figueiredo-Assis Giovanaz-Wallyson Mallmann-Víctor Golas-Elízio Albues-Elízio Albues-Ricardo Nascimento-Wilder Cartagena-Kaj Ramsteijn-Idrissa Mandiang-André Carvalhas-Filipe Anunciação-Adama Sene-João Pedro-Márcio Madeira-Pires Coelho-Elízio Albues-Luís Gustavo-Rui Sacramento-Paulo Jorge-Rabiola-Aleksandar Miljković-Rabiola-Josué Sá-Pecks-Lukas Raeder-Pedro Moreira-Luciano Silva
portccfc,12,41,Rafa-Tony da Silva-Hélder Ferreira-Rui Miguel-Hélder Guedes-Nélson Sampaio-Vítor Bruno-Davi Mbala-Pires Coelho-Tiago Rocha-Rui Miguel-Vítor Bruno,Rafa-Tony da Silva-Hélder Ferreira-Edgar Costa-Wilder Cartagena-Anilton Júnior-Rui Miguel-Hélder Guedes-Nélson Sampaio-Mayko-Rúben Fernandes-Nélson Semedo-Gonçalves de Freitas-Mauro Goicoechea-Zé Manuel-Anilton Júnior-Dani-Pedro Navas-Alex Kakuba-Mahmoud Ezzat-Mahmoud Ezzat-Ukra-Vítor Bruno-Elízio Albues-Anderson Carvalho-José Campaña-Hassan Taiwo-Alex Kakuba-Davi Mbala-Julian Montenegro-Luís Ribeiro-Lukas Raeder-João Aurélio-Pires Coelho-Tiago Rocha-José Sá-Rui Miguel-Ukra-Rafael-Yohan Tavares-Vítor Bruno
portcdfc,9,43,Rafa-Tony da Silva-Hélder Ferreira-Pires Coelho-Bruno Correia-Paulo Grilo-Aldair-Hélder Guedes-Pires Coelho,Rafa-Tony da Silva-Hélder Ferreira-Johane Nizeyimana-Renato Santos-Hassan Taiwo-Paulo Peixoto-Renato Santos-Zequinha-Carlos Servin-Cristiano Figueiredo-Pires Coelho-Bruno Correia-Paulo Grilo-Paulo Freitas-Roderick Miranda-Aldair-Matheus-Zainadine Júnior-Hélder Guedes-Víctor Golas-Anselmo-Pedro Moreira-Pedro Navas-Pires Coelho-Ricardo-Anilton Júnior-Hugo Ventura-Afonso Figueiredo-Auxence Gui-Ricardo-Leandro Pimenta-Nélson Semedo-Zequinha-Ribeirão Preto-Pedro Queirós-Auxence Gui-Nikola Vukčević-Aníbal Capela-Rui Sacramento-Nii Plange-Manuel José-Frederico Venâncio
portcgfc,9,40,Rafa-Tony da Silva-Hélder Ferreira-João Pedro-Rabiola-Pires Coelho-Nando-José Coelho-Henrique,Rafa-Tony da Silva-Hélder Ferreira-João Pedro-Tomané-Ricardo Vaz-Philipe Sampaio-Hassan Taiwo-Johnny Leoni-Artur Moraes-Rabiola-Kuca-Filipe Mendes-Hassan Taiwo-Igor Rossi-Hugo Seco-João Urbano-João Diogo-Márcio Madeira-Ricardo Esgaio-Matheus-Fábio Santos-Matheus-Matheus-Ricardo-Diogo Cunha-Mendes Real-Pires Coelho-Nando-Johane Nizeyimana-Luís Gustavo-José Coelho-Luís Gustavo-Pedro Moreira-Luís Gustavo-Fábio Santos-Shikabala-Henrique-Carlos Servin-Matheus
portcifc,10,38,Rafa-Tony da Silva-Hélder Ferreira-Henrique-João Pedro-Dani Coelho-Davi Mbala-André Fontes-João Pedro-Pires Coelho,Rafa-Tony da Silva-Hélder Ferreira-Alex Kakuba-Luciano Silva-Henrique-Camilo Angulo-Marco Airosa-Claudeon dos Santos-Luís Ribeiro-João Pedro-Dani Coelho-Lukas Raeder-Afonso Figueiredo-Márcio Madeira-Káká-Diogo Cunha-Matheus-Davi Mbala-André Fontes-Pedro Moreira-Adriano Facchini-Matheus-Hugo Seco-Hugo Seco-Claudio Lopes-Mendes Real-Filipe Mendes-Fábio Sturgeon-João Pedro-Pires Coelho-Carlos Fernandes-Pizzi-Cristiano Figueiredo-Filipe Mendes-Luís Aurélio-Lucas-Benjamin Balázs
portckfc,11,43,Rafa-Tony da Silva-Hélder Ferreira-Tiago Rocha-Rui Miguel-Aldair-João Pedro-Pires Coelho-Aldair-Davi Mbala-Davi Mbala,Rafa-Tony da Silva-Hélder Ferreira-Aníbal Capela-Hassan Taiwo-Leandro Pimenta-Tiago Terroso-Luís Dias-Tiago Rocha-Rui Miguel-Hugo Seco-Gonçalves de Freitas-Aldair-Lassina Touré-João Pedro-Filipe Gonçalves-Vítor Gonçalves-Paulo Freitas-Claudeon dos Santos-Frederico Venâncio-Cássio-Afonso Figueiredo-Brito-Fábio Santos-Filipe Melo-Claudio Lopes-Igor Rocha-Marwan Mohsen-Ricardo-Pires Coelho-António Xavier-Fábio Santos-António Filipe-Rui Da Silva-Aldair-Davi Mbala-Davi Mbala-Paulo Freitas-Hugo Seco-Igor Rossi-Kiko-Marçal-Mahmoud Ezzat
portcmfc,10,39,Rafa-Tony da Silva-Hélder Ferreira-João Pedro-Tiago Rocha-Rui Miguel-Davi Mbala-João Pedro-Tiago Rocha-Nélson Sampaio,Rafa-Tony da Silva-Hélder Ferreira-Claudio Lopes-Oriol Rosell-Adriano Facchini-Aleksandar Miljković-Deyverson-Hugo Seco-Alan-Lucas Colitto-Fábio Sturgeon-Filipe Melo-Daniel Monllor-Nikola Vukčević-Elízio Albues-João Pedro-Hadi Sacko-Auxence Gui-Filip Knežević-Luís Ribeiro-Tiago Rocha-Rui Miguel-Davi Mbala-Pedro Moreira-Fábio Santos-João Pedro-Fábio Santos-Alex Kakuba-Zainadine Júnior-Marcelo Oliveira-Filipe Mendes-Anilton Júnior-Tiago Rocha-Nélson Sampaio-Renato Santos-Vilas Boas-Nuno Campos-Luís Ribeiro
portcnfc,9,45,Rafa-Tony da Silva-Hélder Ferreira-André Fontes-João Pedro-Tiago Rocha-Dani Coelho-João Pedro-Tiago Rocha,Rafa-Tony da Silva-Hélder Ferreira-Jaime Poulson-André Fontes-Cássio-Diogo Cunha-João Afonso-Mika-Rodrigo Dantas-João Pedro-João Afonso-André André-Cássio-Pecks-Bakary Saré-Rui Sampaio-Fábio Santos-Daniel Monllor-Nuno Lopes-António Xavier-Afonso Figueiredo-Vladimir Stojković-Tiago Rocha-Paulo Jorge-Éder-Nélson Semedo-Iuri Medeiros-Dani Coelho-Igor Rocha-Lassina Touré-João Afonso-Ricardo-Daniel Monllor-Bakary Saré-Patterson-Sewell-João Pedro-Adama Sene-João Afonso-Daniel Monllor-Ricardo Vaz-Tiago Rocha-João Afonso-Paulo Freitas-Julian Montenegro
portcofc,9,39,Rafa-Tony da Silva-Hélder Ferreira-Pedro Ribeiro-Henrique-Rabiola-João Pedro-Pedro Ribeiro-Tiago Rocha,Rafa-Tony da Silva-Hélder Ferreira-Pedro Ribeiro-Hassan Taiwo-Johnny Leoni-Idrissa Mandiang-Mauro Goicoechea-Miguel Rodrigues-Filipe Melo-Matt Jones-Lucas João-Filipe Mendes-Hugo Seco-Carlos Servin-Miguel Pedro-João Afonso-José Sá-Luís Gustavo-Henrique-Daniel Martins-João Pedro-Auxence Gui-Rabiola-João Pedro-Claudio Lopes-Julian Montenegro-Afonso Figueiredo-Pedro Ribeiro-Miguel Oliveira-Cristiano Figueiredo-Hugo Monteiro-Luís Gustavo-Afonso Figueiredo-Jaime Poulson-Tiago Rocha-Matheus-Lukas Raeder-Carlos Fernandes
portcpfc,10,39,Rafa-Tony da Silva-Hélder Ferreira-Tiago Rocha-Rabiola-André Fontes-Hélder Ferreira-Hélder Ferreira-Elísio-Romeu Ribeiro,Rafa-Tony da Silva-Hélder Ferreira-Marcelo Boeck-Vladimir Stojković-Nuno Coelho-R. Leme Amorim-Víctor Golas-Fábio Santos-Tobias Figueiredo-Bruno Miguel-António Filipe-Zé Luís-Matheus-Tiago Rocha-Rabiola-Fábio Sturgeon-Afonso Figueiredo-Benjamin Balázs-Reginaldo-José Ángel-André Fontes-Alex Kakuba-Hélder Ferreira-Víctor Golas-Filipe Melo-Auxence Gui-Julian Montenegro-Hélder Ferreira-Pedro Moreira-Elísio-Mauro Sousa-Ricardo Ferreira-Káká-Auxence Gui-Diego Maurício-Briguel-Romeu Ribeiro-Anilton Júnior
portcqfc,10,38,Rafa-Tony da Silva-Hélder Ferreira-André Fontes-João Pedro-João Pedro-Aldair-Pedro Ribeiro-Hélder Ferreira-Rui Miguel,Rafa-Tony da Silva-Hélder Ferreira-André Fontes-Carlos Servin-João Pedro-Miguel Cid-João Pedro-Elízio Albues-Aldair-Vladimir Stojković-Camilo Angulo-Ricardo Ferreira-André Teixeira-Igor Rocha-Igor Rocha-Matheus-Douglas-Carlos Fernandes-Pedro Ribeiro-Luís Ribeiro-João Afonso-Fransérgio-R. Leme Amorim-Luís Silva-Patrick Bauer-Hélder Ferreira-Wellington Lima-Ricardo Nascimento-Rafael-Rafael-Avto-Rui Miguel-Pedro Moreira-Hugo Seco-Ricardo-Cafú-Marcelo Boeck
portcrfc,13,39,Rafa-Tony da Silva-Hélder Ferreira-André Fontes-Vítor Bruno-João Pedro-Pires Coelho-Pires Coelho-Pires Coelho-Pires Coelho-Nando-João Pedro-Vítor Bruno,Rafa-Tony da Silva-Hélder Ferreira-Nii Plange-Ribeirão Preto-André Fontes-Lucas-Tiago Terroso-Luís Silva-Vítor Bruno-João Pedro-Hassan Taiwo-Pires Coelho-Julian Montenegro-Luís Aurélio-Pires Coelho-Luís Ribeiro-Diogo Cunha-Marinho-Luís Gustavo-Pires Coelho-Pedro Moreira-Ricardo-Pires Coelho-Anderson Carvalho-Marwan Mohsen-Fransérgio-Kiko-André Teixeira-Luís Gustavo-André Carvalhas-Nando-Filipe Mendes-António Xavier-João Pedro-Vítor Bruno-Kaj Ramsteijn-Rodrigo Battaglia-Alex Soares
portcufc,9,36,Rafa-Tony da Silva-Hélder Ferreira-Henrique-Hélder Guedes-Hélder Ferreira-Rabiola-João Pedro-Tiago Rocha,Rafa-Tony da Silva-Hélder Ferreira-Olim-Mailó-Henrique-Hassan Taiwo-Julian Montenegro-Afonso Figueiredo-Auxence Gui-Hélder Guedes-Pedro Moreira-Rui Sacramento-Hélder Ferreira-Elízio Albues-Filipe Mendes-Carlos Servin-Julian Montenegro-Matt Jones-Rabiola-António Xavier-Paulo Peixoto-João Pedro-Vladimir Stojković-Anilton Júnior-Rui Da Silva-Hugo Seco-Fábio Santos-Claudio Lopes-Tiago Rocha-Filipe Melo-Pedro Navas-Daniel Monllor-Jean Seri-Lukas Raeder-Mauro Goicoechea
portcwfc,9,37,Rafa-Tony da Silva-Hélder Ferreira-Henrique-Tony da Silva-Pires Coelho-Rui Miguel-Rabiola-Rafa,Rafa-Tony da Silva-Hélder Ferreira-Renato Santos-Pedro Moreira-Víctor Golas-Mayko-Pedro Moreira-Luís Silva-Marwan Mohsen-Michael Figueiredo-Fernando Ferreira-Hugo Monteiro-Gegé-João Afonso-Paulinho-Hugo Seco-Rui Sacramento-Luís Ribeiro-João Afonso-Rafael-Henrique-Tony da Silva-Lukas Raeder-Marcos Vinícius-Filipe Melo-António Filipe-Pires Coelho-Rui Miguel-Filipe Mendes-Hugo Seco-Magique Goualy-Filipe Melo-Rabiola-Lucas João-Fernando Alexandre-Rafa
bobdfc,12,39,Rafa-Tony da Silva-Hélder Ferreira-Paulo Grilo-Nando-Rui Miguel-Davi Mbala-Bruno Correia-Davi Mbala-André Fontes-Rabiola-João Pedro,Rafa-Tony da Silva-Hélder Ferreira-Zequinha-Paulo Grilo-Rui Da Silva-Luís Aurélio-Simy-Carlos Fernandes-Nando-Rui Miguel-Luís Ribeiro-Rui Sacramento-Sérgio Marakis-Marafona-Davi Mbala-Bruno Correia-Ricardo-Elízio Albues-Flávio Boaventura-Davi Mbala-Hassan Taiwo-Rafael-Filipe Mendes-João Diogo-Vladimir Stojković-Afonso Taira-Hugo Seco-Luís Gustavo-André Fontes-Claudeon dos Santos-Abel Camará-Rabiola-Marcos Vinícius-João Pedro-João Meira-Philipe Sampaio-Reginaldo-Lukas Raeder
portczfc,9,34,Rafa-Tony da Silva-Hélder Ferreira-Tiago Rocha-Rabiola-João Pedro-Elísio-José Coelho-Henrique,Rafa-Tony da Silva-Hélder Ferreira-Camilo Angulo-Miguel Rodrigues-Pedro Moreira-Tiago Rocha-Stéphane Madeira-Mauro Sousa-Rabiola-João Pedro-Nuno Piloto-Fábio Santos-Paulo Freitas-Ricardo-Theo Weeks-Fábio Sturgeon-Carlos Servin-Elísio-José Coelho-Anilton Júnior-Ricardo Vaz-Yacine Brahimi-Dani-Carlos Servin-João Afonso-Diogo Cunha-Kadu-Rui Da Silva-Luís Gustavo-Henrique-Vladimir Stojković-Claudeon dos Santos-Bruno Miguel
bobefc,14,51,Rafa-Tony da Silva-Hélder Ferreira-Paulo Grilo-Rui Miguel-Aldair-Hélder Guedes-Hélder Guedes-Aldair-José Coelho-André Fontes-Aldair-Davi Mbala-Pires Coelho,Rafa-Tony da Silva-Hélder Ferreira-Paulo Grilo-Rui Miguel-Reginaldo-Tomás Dabó-Elízio Albues-Gonçalves de Freitas-Ribeirão Preto-Filipe Anunciação-Ney Santos-Filipe Mendes-Luís Gustavo-Aldair-Afonso Figueiredo-Tiago Terroso-Ricardo Nascimento-Paulinho-Carlos Servin-Rafael-Víctor Golas-Matheus-Wilder Cartagena-Lassana Camará-João Afonso-Claudio Lopes-Anilton Júnior-Pedro Moreira-Stéphane Madeira-Fábio Santos-Hélder Guedes-Tobias Figueiredo-Hélder Guedes-Rui Caetano-Rui Sacramento-Ricardo-Daniel Martins-Aldair-José Coelho-Diogo Cunha-André Fontes-Nuno Campos-Matheus-Aldair-Davi Mbala-Patterson-Sewell-Tiago Pinto-Ali Fathi-João Afonso-Pires Coelho
bobgfc,11,35,Rafa-Tony da Silva-Hélder Ferreira-Dani Coelho-André Fontes-Pires Coelho-Hélder Ferreira-Hélder Guedes-Rabiola-Hélder Guedes-Pires Coelho,Rafa-Tony da Silva-Hélder Ferreira-Kaj Ramsteijn-Nuno Piloto-Mikel Agu-Dani Coelho-Ricardo-André Fontes-Igor Rocha-Marcelo Goiano-Alberto Rodríguez-Pires Coelho-Patterson-Sewell-Marcelo Oliveira-Marcelo Goiano-Arsénio Nunes-Hélder Ferreira-Cássio-Hélder Guedes-Diogo Cunha-Ricardo-Rui Da Silva-Filipe Mendes-Filipe Melo-Ricardo-Rabiola-João Afonso-Adriano Facchini-Hugo Seco-Pedro Correia-Hélder Guedes-Leandro Pimenta-Anderson Carvalho-Pires Coelho
portdffc,12,42,Rafa-Tony da Silva-Hélder Ferreira-Dani Coelho-Pires Coelho-João Pedro-Aldair-Tiago Rocha-José Coelho-Hélder Guedes-André Fontes-Pires Coelho,Rafa-Tony da Silva-Hélder Ferreira-Afonso Figueiredo-Fábio Ervões-Dani Coelho-Hugo Ventura-Luís Gustavo-Lukas Raeder-Pires Coelho-André Claro-Carlos Fernandes-Edgar Costa-João Pedro-Julian Montenegro-Tobias Figueiredo-Lassana Camará-Sérgio Oliveira-Marcos Vinícius-Víctor Golas-Pedro Moreira-Aldair-Ribeirão Preto-Ricardo Nascimento-Tiago Rocha-Kadu-José Coelho-Hélder Guedes-Vladimir Stojković-Miguel Cid-Paulo Peixoto-Luís Dias-Tomás Dabó-Matt Jones-Pedro Navas-Nuno Sequeira-André Fontes-Sérgio Marakis-Fábio Santos-Nélson Semedo-Cristiano Figueiredo-Pires Coelho
boblfc,17,45,Rafa-Tony da Silva-Hélder Ferreira-Tiago Rocha-Hélder Guedes-Vítor Bruno-José Coelho-Nélson Sampaio-Pires Coelho-André Fontes-Hélder Guedes-Rui Miguel-Rabiola-Rafa-Rabiola-Tiago Rocha-Aldair,Rafa-Tony da Silva-Hélder Ferreira-Johane Nizeyimana-Hugo Seco-Káká-Filipe Ferreira-Tiago Rocha-Hélder Guedes-Vítor Bruno-José Coelho-Elízio Albues-Lukas Raeder-Patterson-Sewell-Hugo Seco-Nélson Sampaio-Nuno Sequeira-Paulo Freitas-Pires Coelho-João Mário-Mendes Real-João Afonso-Leandro Pimenta-João Amorim-André Fontes-Filipe Mendes-Hélder Guedes-Rui Miguel-Júnior Ponce-Rabiola-Pedro Moreira-Luís Gustavo-Benjamin Balázs-Rafa-Fábio Santos-Miguel Cid-Rabiola-Alex Kakuba-Tiago Rocha-Carlos Fernandes-Michel-Aldair-Hassan Taiwo-Rafael-Kuca
portdhfc,9,32,Rafa-Tony da Silva-Hélder Ferreira-Paulo Grilo-Aldair-Rui Miguel-Davi Mbala-André Fontes-Aldair,Rafa-Tony da Silva-Hélder Ferreira-Magique Goualy-Jaime Poulson-Ricardo-Víctor Golas-Vagner-Ulysse Diallo-Julian Montenegro-Anderson Esiti-Paulo Grilo-Elízio Albues-Filipe Melo-Aldair-André Claro-Rui Miguel-Hugo Seco-Richard Ofori-Davi Mbala-Hassan Taiwo-André Fontes-Márcio Madeira-Aleksandar Miljković-Filipe Anunciação-Carlos Servin-Pecks-João Afonso-Aldair-Hossam Hassan-Ricardo-Paulo Oliveira
bobnfc,9,40,Rafa-Tony da Silva-Hélder Ferreira-José Coelho-Tiago Rocha-José Coelho-Aldair-André Fontes-José Coelho,Rafa-Tony da Silva-Hélder Ferreira-Tobias Figueiredo-Hassan Taiwo-Eduardo Gottardi-José Coelho-Tiago Rocha-Luís Ribeiro-José Coelho-Santos Fortes-Ricardo-Filipe Melo-Mikel Agu-Frederico Venâncio-Miguel Cid-Michael Figueiredo-Mauro Goicoechea-Zé Manuel-Adriano Facchini-Márcio Madeira-João Afonso-Santos Fortes-Afonso Figueiredo-João Afonso-Luís Ribeiro-Miguel Cid-Diogo Cunha-Aldair-Dyego Sousa-Sérgio Oliveira-Alex Soares-Víctor Golas-Rui Sacramento-Filipe Melo-Hassan Taiwo-André Fontes-Rodrigo Galo-João Afonso-José Coelho
portdifc,13,45,Rafa-Tony da Silva-Hélder Ferreira-Tiago Rocha-Bruno Correia-Davi Mbala-Paulo Grilo-Hélder Guedes-Rui Miguel-Vítor Bruno-Davi Mbala-Tiago Rocha-José Coelho,Rafa-Tony da Silva-Hélder Ferreira-Hugo Seco-R. Leme Amorim-Anderson Luís-Cristiano Figueiredo-Matheus-Filipe Melo-António Xavier-Ricardo Nascimento-Matheus-Marco Airosa-Idrissa Mandiang-Carlos Fernandes-Tiago Rocha-Ney Santos-Luís Aurélio-Bruno Correia-Mailó-Zequinha-Davi Mbala-Lucas-Márcio Madeira-Ali Fathi-Paulo Grilo-Ricardo Nascimento-Marco Airosa-Carlos Fernandes-Julian Montenegro-Filipe Mendes-Hélder Guedes-Rui Miguel-Vítor Bruno-Vladimir Stojković-Luís Gustavo-Auxence Gui-Boubacar Fofana-Miguel Cid-Fábio Santos-Davi Mbala-Tiago Rocha-José Coelho-Nuno Piloto-Eduardo Gottardi
